TEXT_FILE,QUOTE_TRANSCRIPTION,REGION,DATES,Geonames_ID,JSON,Alternate Names,Latitude,Longitude,Column,Column2,Comments,Column3,Column4,Column5
tayin_wadi.txt,Hida,Oman,10000,411240,"<?xml version=""1.0"" encoding=""UTF-8"" standalone=""no""?>
<geoname>
    <toponymName>Iḩdá</toponymName>
    <name>Iḩdá</name>
    <lat>23.0989</lat>
    <lng>58.57278</lng>
    <geonameId>411240</geonameId>
    <countryCode>OM</countryCode>
    <countryName>Oman</countryName>
    <fcl>P</fcl>
    <fcode>PPL</fcode>
    <fclName>city, village,...</fclName>
    <fcodeName>populated place</fcodeName>
    <population>0</population>
    <adminCode1 ISO3166-2=""SS"">12</adminCode1>
    <adminName1>Northeastern Governorate</adminName1>
    <asciiName>Ihda</asciiName>
    <alternateNames>Hida,Hidā,Ihda,Iḩdá,ahdy,إحدى</alternateNames>
    <elevation/>
    <srtm3>394</srtm3>
    <astergdem>400</astergdem>
    <continentCode>AS</continentCode>
    <adminCode2/>
    <adminName2/>
    <alternateName lang=""ar"">Hidā</alternateName>
    <alternateName>Iḩdá</alternateName>
    <alternateName lang=""ar"">إحدى</alternateName>
    <timezone dstOffset=""4.0"" gmtOffset=""4.0"">Asia/Muscat</timezone>
    <bbox>
        <west>58.563</west>
        <north>23.10789</north>
        <east>58.58256</east>
        <south>23.08991</south>
        <accuracyLevel>0</accuracyLevel>
    </bbox>
</geoname>
","Hida,Hidā,Ihda,Iḩdá,ahdy,إحدى",23.0989,58.57278,,,,,,
tayin_wadi.txt,Sut,Oman,10000,286540,"<?xml version=""1.0"" encoding=""UTF-8"" standalone=""no""?>
<geoname>
    <toponymName>Sawţ</toponymName>
    <name>Sawţ</name>
    <lat>23.04752</lat>
    <lng>58.68834</lng>
    <geonameId>286540</geonameId>
    <countryCode>OM</countryCode>
    <countryName>Oman</countryName>
    <fcl>P</fcl>
    <fcode>PPL</fcode>
    <fclName>city, village,...</fclName>
    <fcodeName>populated place</fcodeName>
    <population>0</population>
    <adminCode1 ISO3166-2=""MA"">06</adminCode1>
    <adminName1>Muscat</adminName1>
    <asciiName>Sawt</asciiName>
    <alternateNames>Sawt,Sawţ,swt,Şawţ,سوط</alternateNames>
    <elevation/>
    <srtm3>304</srtm3>
    <astergdem>303</astergdem>
    <continentCode>AS</continentCode>
    <adminCode2/>
    <adminName2/>
    <alternateName>Sawţ</alternateName>
    <alternateName>Şawţ</alternateName>
    <alternateName lang=""ar"">سوط</alternateName>
    <timezone dstOffset=""4.0"" gmtOffset=""4.0"">Asia/Muscat</timezone>
    <bbox>
        <west>58.67857</west>
        <north>23.05651</north>
        <east>58.69811</east>
        <south>23.03853</south>
        <accuracyLevel>0</accuracyLevel>
    </bbox>
</geoname>
","Sawt,Sawţ,swt,Şawţ,سوط",23.04752,58.68834,,,,,,
yas_bani.txt,Līwah,Trucial States,10000,291603,"<?xml version=""1.0"" encoding=""UTF-8"" standalone=""no""?>
<geoname>
    <toponymName>Līwā</toponymName>
    <name>Līwā</name>
    <lat>22.97478</lat>
    <lng>54.19517</lng>
    <geonameId>291603</geonameId>
    <countryCode>AE</countryCode>
    <countryName>United Arab Emirates</countryName>
    <fcl>L</fcl>
    <fcode>AREA</fcode>
    <fclName>parks,area, ...</fclName>
    <fcodeName>area</fcodeName>
    <population>0</population>
    <adminCode1 ISO3166-2=""AZ"">01</adminCode1>
    <adminName1>Abu Dhabi</adminName1>
    <asciiName>Liwa</asciiName>
    <alternateNames>Al Jiwa',Al Jiwā’,Al Liwa',Al Liwā’,Al-Djiwa',Al-Djiwā’,Al-Juwa,Liwa,Liwah,Līwā</alternateNames>
    <elevation/>
    <srtm3>121</srtm3>
    <astergdem>126</astergdem>
    <continentCode>AS</continentCode>
    <adminCode2/>
    <adminName2/>
    <alternateName>Al-Djiwā’</alternateName>
    <alternateName>Al Jiwā’</alternateName>
    <alternateName>Al-Juwa</alternateName>
    <alternateName>Al Liwā’</alternateName>
    <alternateName lang=""ar"">Līwā</alternateName>
    <alternateName>Liwah</alternateName>
    <timezone dstOffset=""4.0"" gmtOffset=""4.0"">Asia/Dubai</timezone>
</geoname>
","Al Jiwa',Al Jiwā’,Al Liwa',Al Liwā’,Al-Djiwa',Al-Djiwā’,Al-Juwa,Liwa,Liwah,Līwā",22.97478,54.19517,,,,,,
baraimi_oasis.txt,BARAIMI OASIS,Oman,10000,289318,"<?xml version=""1.0"" encoding=""UTF-8"" standalone=""no""?>
<geoname>
    <toponymName>Al Buraymī</toponymName>
    <name>Al Buraymī</name>
    <lat>24.23528</lat>
    <lng>55.75222</lng>
    <geonameId>289318</geonameId>
    <countryCode>AE</countryCode>
    <countryName>United Arab Emirates</countryName>
    <fcl>L</fcl>
    <fcode>OAS</fcode>
    <fclName>parks,area, ...</fclName>
    <fcodeName>oasis(-es)</fcodeName>
    <population>0</population>
    <adminCode1>10</adminCode1>
    <adminName1>AE.10</adminName1>
    <asciiName>Al Buraymi</asciiName>
    <alternateNames>Al Buraym,Al Buraymi,Al Buraymī,Baraimi Oasis,Braimi,Braimī,Buraimi Oasis,Buraymi Oasis,Buraymī Oasis,Wahat al Buraymi,Wāḩat al Buraymī</alternateNames>
    <elevation/>
    <srtm3>281</srtm3>
    <astergdem>279</astergdem>
    <continentCode>AS</continentCode>
    <cc2>AE,OM</cc2>
    <adminCode2/>
    <adminName2/>
    <alternateName>Al Buraym</alternateName>
    <alternateName>Al Buraymī</alternateName>
    <alternateName>Baraimi Oasis</alternateName>
    <alternateName>Braimī</alternateName>
    <alternateName>Buraimi Oasis</alternateName>
    <alternateName>Buraymī Oasis</alternateName>
    <alternateName>Wāḩat al Buraymī</alternateName>
    <timezone dstOffset=""4.0"" gmtOffset=""4.0"">Asia/Dubai</timezone>
</geoname>
","Al Buraym,Al Buraymi,Al Buraymī,Baraimi Oasis,Braimi,Braimī,Buraimi Oasis,Buraymi Oasis,Buraymī Oasis,Wahat al Buraymi,Wāḩat al Buraymī",24.23528,55.75222,,,,,,
bahrain_island.txt,Sadad,Trucial States,10500,290136,"<?xml version=""1.0"" encoding=""UTF-8"" standalone=""no""?>
<geoname>
    <toponymName>Şadad</toponymName>
    <name>Şadad</name>
    <lat>26.08278</lat>
    <lng>50.48972</lng>
    <geonameId>290136</geonameId>
    <countryCode>BH</countryCode>
    <countryName>Bahrain</countryName>
    <fcl>P</fcl>
    <fcode>PPL</fcode>
    <fclName>city, village,...</fclName>
    <fcodeName>populated place</fcodeName>
    <population>0</population>
    <adminCode1 ISO3166-2=""17"">19</adminCode1>
    <adminName1>Northern Governorate</adminName1>
    <asciiName>Sadad</asciiName>
    <alternateNames>Sadad,sadad,Şadad,صَدَد</alternateNames>
    <elevation/>
    <srtm3>5</srtm3>
    <astergdem>14</astergdem>
    <continentCode>AS</continentCode>
    <adminCode2/>
    <adminName2/>
    <alternateName>Şadad</alternateName>
    <alternateName lang=""ar"">صَدَد</alternateName>
    <timezone dstOffset=""3.0"" gmtOffset=""3.0"">Asia/Bahrain</timezone>
    <bbox>
        <west>50.47971</west>
        <north>26.09177</north>
        <east>50.49974</east>
        <south>26.07378</south>
        <accuracyLevel>0</accuracyLevel>
    </bbox>
</geoname>
","Sadad,sadad,Şadad,صَدَد",26.08278,50.48972,,,,,,
bahrain_island.txt,Buri,Trucial States,10500,290274,"<?xml version=""1.0"" encoding=""UTF-8"" standalone=""no""?>
<geoname>
    <toponymName>Būrī</toponymName>
    <name>Būrī</name>
    <lat>26.15139</lat>
    <lng>50.4975</lng>
    <geonameId>290274</geonameId>
    <countryCode>BH</countryCode>
    <countryName>Bahrain</countryName>
    <fcl>P</fcl>
    <fcode>PPL</fcode>
    <fclName>city, village,...</fclName>
    <fcodeName>populated place</fcodeName>
    <population>0</population>
    <adminCode1 ISO3166-2=""17"">19</adminCode1>
    <adminName1>Northern Governorate</adminName1>
    <asciiName>Buri</asciiName>
    <alternateNames>Buri,Būrī,buri,بُورِي</alternateNames>
    <elevation/>
    <srtm3>9</srtm3>
    <astergdem>14</astergdem>
    <continentCode>AS</continentCode>
    <adminCode2/>
    <adminName2/>
    <alternateName lang=""ar"">Būrī</alternateName>
    <alternateName lang=""ar"">بُورِي</alternateName>
    <timezone dstOffset=""3.0"" gmtOffset=""3.0"">Asia/Bahrain</timezone>
    <bbox>
        <west>50.48748</west>
        <north>26.16038</north>
        <east>50.50752</east>
        <south>26.1424</south>
        <accuracyLevel>0</accuracyLevel>
    </bbox>
</geoname>
","Buri,Būrī,buri,بُورِي",26.15139,50.4975,,,,,,
minab_district.txt,Hakami,Persian Coast,11000,48542,"<?xml version=""1.0"" encoding=""UTF-8"" standalone=""no""?>
<geoname>
    <toponymName>Ḩakamī-ye Bālā</toponymName>
    <name>Ḩakamī-ye Bālā</name>
    <lat>27.1764</lat>
    <lng>57.02152</lng>
    <geonameId>48542</geonameId>
    <countryCode>IR</countryCode>
    <countryName>Iran</countryName>
    <fcl>P</fcl>
    <fcode>PPL</fcode>
    <fclName>city, village,...</fclName>
    <fcodeName>populated place</fcodeName>
    <population>0</population>
    <adminCode1 ISO3166-2=""22"">11</adminCode1>
    <adminName1>Hormozgan</adminName1>
    <asciiName>Hakami-ye Bala</asciiName>
    <alternateNames>Hakami,Hakami-ye Bala,hkmy,hkmy bala,حكمی,حكمی بالا,Ḩakamī,Ḩakamī-ye Bālā</alternateNames>
    <elevation/>
    <srtm3>26</srtm3>
    <astergdem>18</astergdem>
    <continentCode>AS</continentCode>
    <adminCode2/>
    <adminName2/>
    <alternateName>Ḩakamī</alternateName>
    <alternateName lang=""fa"">Ḩakamī-ye Bālā</alternateName>
    <alternateName lang=""fa"">حكمی</alternateName>
    <alternateName lang=""fa"">حكمی بالا</alternateName>
    <timezone dstOffset=""3.5"" gmtOffset=""3.5"">Asia/Tehran</timezone>
    <bbox>
        <west>57.01141</west>
        <north>27.18539</north>
        <east>57.03164</east>
        <south>27.1674</south>
        <accuracyLevel>0</accuracyLevel>
    </bbox>
</geoname>
","Hakami,Hakami-ye Bala,hkmy,hkmy bala,حكمی,حكمی بالا,Ḩakamī,Ḩakamī-ye Bālā",27.1764,57.02152,,,,,,
gabandi.txt,Gābandi village,Persian Coast,11000,133852,"<?xml version=""1.0"" encoding=""UTF-8"" standalone=""no""?>
<geoname>
    <toponymName>Gāvbandī</toponymName>
    <name>Gāvbandī</name>
    <lat>27.2083</lat>
    <lng>53.0361</lng>
    <geonameId>133852</geonameId>
    <countryCode>IR</countryCode>
    <countryName>Iran</countryName>
    <fcl>P</fcl>
    <fcode>PPLA2</fcode>
    <fclName>city, village,...</fclName>
    <fcodeName>seat of a second-order administrative division</fcodeName>
    <population>0</population>
    <adminCode1 ISO3166-2=""22"">11</adminCode1>
    <adminName1>Hormozgan</adminName1>
    <asciiName>Gavbandi</asciiName>
    <alternateNames>Gabandi,Gavbandi,Gāvbandī,gawbndy,گاوبندی</alternateNames>
    <elevation/>
    <srtm3>58</srtm3>
    <astergdem>56</astergdem>
    <continentCode>AS</continentCode>
    <adminCode2/>
    <adminName2/>
    <alternateName>Gabandi</alternateName>
    <alternateName lang=""fa"">Gāvbandī</alternateName>
    <alternateName lang=""link"">https://en.wikipedia.org/wiki/Parsian%2C_Iran</alternateName>
    <alternateName lang=""fa"">گاوبندی</alternateName>
    <timezone dstOffset=""3.5"" gmtOffset=""3.5"">Asia/Tehran</timezone>
    <bbox>
        <west>53.01587</west>
        <north>27.22629</north>
        <east>53.05633</east>
        <south>27.19031</south>
        <accuracyLevel>0</accuracyLevel>
    </bbox>
</geoname>
","Gabandi,Gavbandi,Gāvbandī,gawbndy,گاوبندی",27.2083,53.0361,,,,,,
arab_shatt_al.txt,Dorah,Iraq and Kuwait,12000,96870,"<?xml version=""1.0"" encoding=""UTF-8"" standalone=""no""?>
<geoname>
    <toponymName>Ad Dūrah</toponymName>
    <name>Ad Dūrah</name>
    <lat>30.14944</lat>
    <lng>48.36694</lng>
    <geonameId>96870</geonameId>
    <countryCode>IQ</countryCode>
    <countryName>Iraq</countryName>
    <fcl>P</fcl>
    <fcode>PPL</fcode>
    <fclName>city, village,...</fclName>
    <fcodeName>populated place</fcodeName>
    <population>0</population>
    <adminCode1 ISO3166-2=""BA"">02</adminCode1>
    <adminName1>Basra</adminName1>
    <asciiName>Ad Durah</asciiName>
    <alternateNames>Ad Dawrah,Ad Durah,Ad Dūrah,Dawrah,Dawrat Ibn Ibrahim,Dawrat Ibn Ibrāhīm,Dawwara,Dawwarah,Dawwārah,Durah,Durat Ibn Ibrahim,Dūrat Ibn Ibrāhīm,Dūrāh</alternateNames>
    <elevation/>
    <srtm3>-1</srtm3>
    <astergdem>7</astergdem>
    <continentCode>AS</continentCode>
    <adminCode2>9166549</adminCode2>
    <adminName2>Al-Faw District</adminName2>
    <alternateName>Ad Dawrah</alternateName>
    <alternateName>Ad Dūrah</alternateName>
    <alternateName>Dawrah</alternateName>
    <alternateName>Dawrat Ibn Ibrāhīm</alternateName>
    <alternateName>Dawwara</alternateName>
    <alternateName>Dawwārah</alternateName>
    <alternateName>Dūrāh</alternateName>
    <alternateName>Dūrat Ibn Ibrāhīm</alternateName>
    <timezone dstOffset=""3.0"" gmtOffset=""3.0"">Asia/Baghdad</timezone>
    <bbox>
        <west>48.35654</west>
        <north>30.15844</north>
        <east>48.37735</east>
        <south>30.14045</south>
        <accuracyLevel>0</accuracyLevel>
    </bbox>
</geoname>
","Ad Dawrah,Ad Durah,Ad Dūrah,Dawrah,Dawrat Ibn Ibrahim,Dawrat Ibn Ibrāhīm,Dawwara,Dawwarah,Dawwārah,Durah,Durat Ibn Ibrahim,Dūrat Ibn Ibrāhīm,Dūrāh",30.14944,48.36694,,,,,,
dashti.txt,Kurdavān,Persian Coast,12000,128259,"<?xml version=""1.0"" encoding=""UTF-8"" standalone=""no""?>
<geoname>
    <toponymName>Kordovān-e Soflá</toponymName>
    <name>Kordovān-e Soflá</name>
    <lat>28.16876</lat>
    <lng>51.40781</lng>
    <geonameId>128259</geonameId>
    <countryCode>IR</countryCode>
    <countryName>Iran</countryName>
    <fcl>P</fcl>
    <fcode>PPL</fcode>
    <fclName>city, village,...</fclName>
    <fcodeName>populated place</fcodeName>
    <population>0</population>
    <adminCode1 ISO3166-2=""18"">22</adminCode1>
    <adminName1>Bushehr</adminName1>
    <asciiName>Kordovan-e Sofla</asciiName>
    <alternateNames>Kardovan,Kerdevan-e Pa'in,Kerdevān-e Pā’īn,Kordavan,Kordavan-e Pa'in,Kordavān,Kordavān-e Pā’īn,Kordovan-e Pa'in,Kordovan-e Sofla,Kordovān-e Pā’īn,Kordovān-e Soflá,Kurdavan Ahsham Saiyid,Kurdavān Ahshām Saiyid,Kurdevan-e Asham Seyyedi,Kūrdevān-e Ashām Seyyedī,karduan,kirdiwani payyn,krdwan sfly,kurdawan,kurdawani payyn,kurduani payyn,kwrdiwani aasham siidy,كردوان سفلى,كوردِوانِ اَشام سِيِّدی,كَردُوَن,كُردَوان,كُردَوانِ پائين,كُردُوانِ پائين,كِردِوانِ پائين</alternateNames>
    <elevation/>
    <srtm3>17</srtm3>
    <astergdem>15</astergdem>
    <continentCode>AS</continentCode>
    <adminCode2/>
    <adminName2/>
    <alternateName lang=""link"">https://en.wikipedia.org/wiki/Kordovan-e_Sofla</alternateName>
    <alternateName>Kardovan</alternateName>
    <alternateName>Kerdevān-e Pā’īn</alternateName>
    <alternateName>Kordavān</alternateName>
    <alternateName>Kordavān-e Pā’īn</alternateName>
    <alternateName>Kordovān-e Pā’īn</alternateName>
    <alternateName lang=""fa"">Kordovān-e Soflá</alternateName>
    <alternateName>Kurdavān Ahshām Saiyid</alternateName>
    <alternateName>Kūrdevān-e Ashām Seyyedī</alternateName>
    <alternateName lang=""fa"">كُردَوان</alternateName>
    <alternateName lang=""fa"">كُردَوانِ پائين</alternateName>
    <alternateName lang=""fa"">كُردُوانِ پائين</alternateName>
    <alternateName lang=""fa"">كِردِوانِ پائين</alternateName>
    <alternateName lang=""fa"">كردوان سفلى</alternateName>
    <alternateName lang=""fa"">كَردُوَن</alternateName>
    <alternateName lang=""fa"">كوردِوانِ اَشام سِيِّدی</alternateName>
    <timezone dstOffset=""3.5"" gmtOffset=""3.5"">Asia/Tehran</timezone>
    <bbox>
        <west>51.39761</west>
        <north>28.17775</north>
        <east>51.41802</east>
        <south>28.15976</south>
        <accuracyLevel>0</accuracyLevel>
    </bbox>
</geoname>
","Kardovan,Kerdevan-e Pa'in,Kerdevān-e Pā’īn,Kordavan,Kordavan-e Pa'in,Kordavān,Kordavān-e Pā’īn,Kordovan-e Pa'in,Kordovan-e Sofla,Kordovān-e Pā’īn,Kordovān-e Soflá,Kurdavan Ahsham Saiyid,Kurdavān Ahshām Saiyid,Kurdevan-e Asham Seyyedi,Kūrdevān-e Ashām Seyyedī,karduan,kirdiwani payyn,krdwan sfly,kurdawan,kurdawani payyn,kurduani payyn,kwrdiwani aasham siidy,كردوان سفلى,كوردِوانِ اَشام سِيِّدی,كَردُوَن,كُردَوان,كُردَوانِ پائين,كُردُوانِ پائين,كِردِوانِ پائين",28.16876,51.40781,,,,,,
gabandi.txt,Chāh Mubārak,Persian Coast,12000,139550,"<?xml version=""1.0"" encoding=""UTF-8"" standalone=""no""?>
<geoname>
    <toponymName>Chāh-e Mobārak</toponymName>
    <name>Chāh-e Mobārak</name>
    <lat>27.3658</lat>
    <lng>52.7904</lng>
    <geonameId>139550</geonameId>
    <countryCode>IR</countryCode>
    <countryName>Iran</countryName>
    <fcl>P</fcl>
    <fcode>PPL</fcode>
    <fclName>city, village,...</fclName>
    <fcodeName>populated place</fcodeName>
    <population>0</population>
    <adminCode1 ISO3166-2=""18"">22</adminCode1>
    <adminName1>Bushehr</adminName1>
    <asciiName>Chah-e Mobarak</asciiName>
    <alternateNames>Chah Mobarak,Chah-e Mobarak,Chah-i-Mubarik,Chāh-e Mobārak,Chāh-i-Mubārik,chah mbark,chah mubarak,چاه مبارک,چَه مُبَرَك</alternateNames>
    <elevation/>
    <srtm3>24</srtm3>
    <astergdem>21</astergdem>
    <continentCode>AS</continentCode>
    <adminCode2/>
    <adminName2/>
    <alternateName lang=""fa"">Chāh-e Mobārak</alternateName>
    <alternateName>Chāh-i-Mubārik</alternateName>
    <alternateName>Chah Mobarak</alternateName>
    <alternateName lang=""link"">https://en.wikipedia.org/wiki/Chah-e_Mobarak</alternateName>
    <alternateName lang=""fa"">چاه مبارک</alternateName>
    <alternateName lang=""fa"">چَه مُبَرَك</alternateName>
    <timezone dstOffset=""3.5"" gmtOffset=""3.5"">Asia/Tehran</timezone>
    <bbox>
        <west>52.78027</west>
        <north>27.37479</north>
        <east>52.80053</east>
        <south>27.35681</south>
        <accuracyLevel>0</accuracyLevel>
    </bbox>
</geoname>
","Chah Mobarak,Chah-e Mobarak,Chah-i-Mubarik,Chāh-e Mobārak,Chāh-i-Mubārik,chah mbark,chah mubarak,چاه مبارک,چَه مُبَرَك",27.3658,52.7904,,,,,,
fara_wadi.txt,Dāris,Oman,12000,288561,"<?xml version=""1.0"" encoding=""UTF-8"" standalone=""no""?>
<geoname>
    <toponymName>Dāris</toponymName>
    <name>Dāris</name>
    <lat>23.57278</lat>
    <lng>57.44536</lng>
    <geonameId>288561</geonameId>
    <countryCode>OM</countryCode>
    <countryName>Oman</countryName>
    <fcl>P</fcl>
    <fcode>PPL</fcode>
    <fclName>city, village,...</fclName>
    <fcodeName>populated place</fcodeName>
    <population>0</population>
    <adminCode1 ISO3166-2=""BJ"">02</adminCode1>
    <adminName1>Al Batinah South</adminName1>
    <asciiName>Daris</asciiName>
    <alternateNames>Daris,Dāris,dars,دارس</alternateNames>
    <elevation/>
    <srtm3>168</srtm3>
    <astergdem>185</astergdem>
    <continentCode>AS</continentCode>
    <adminCode2/>
    <adminName2/>
    <alternateName lang=""ar"">Dāris</alternateName>
    <alternateName lang=""ar"">دارس</alternateName>
    <timezone dstOffset=""4.0"" gmtOffset=""4.0"">Asia/Muscat</timezone>
    <bbox>
        <west>57.43555</west>
        <north>23.58177</north>
        <east>57.45518</east>
        <south>23.56378</south>
        <accuracyLevel>0</accuracyLevel>
    </bbox>
</geoname>
","Daris,Dāris,dars,دارس",23.57278,57.44536,,,,,,
bahrain_island.txt,Zinj,Trucial States,12000,290294,"<?xml version=""1.0"" encoding=""UTF-8"" standalone=""no""?>
<geoname>
    <toponymName>Az Zinj</toponymName>
    <name>Az Zinj</name>
    <lat>26.21528</lat>
    <lng>50.56417</lng>
    <geonameId>290294</geonameId>
    <countryCode>BH</countryCode>
    <countryName>Bahrain</countryName>
    <fcl>P</fcl>
    <fcode>PPLX</fcode>
    <fclName>city, village,...</fclName>
    <fcodeName>section of populated place</fcodeName>
    <population>0</population>
    <adminCode1 ISO3166-2=""13"">16</adminCode1>
    <adminName1>Manama</adminName1>
    <asciiName>Az Zinj</asciiName>
    <alternateNames>Az Zinj,Zinj,aalzinj,اَلزِّنْج</alternateNames>
    <elevation/>
    <srtm3>5</srtm3>
    <astergdem>8</astergdem>
    <continentCode>AS</continentCode>
    <adminCode2/>
    <adminName2/>
    <alternateName>Az Zinj</alternateName>
    <alternateName lang=""link"">https://en.wikipedia.org/wiki/Zinj%2C_Bahrain</alternateName>
    <alternateName>Zinj</alternateName>
    <alternateName lang=""ar"">اَلزِّنْج</alternateName>
    <timezone dstOffset=""3.0"" gmtOffset=""3.0"">Asia/Bahrain</timezone>
    <bbox>
        <west>50.56016</west>
        <north>26.21888</north>
        <east>50.56818</east>
        <south>26.21168</south>
        <accuracyLevel>0</accuracyLevel>
    </bbox>
</geoname>
","Az Zinj,Zinj,aalzinj,اَلزِّنْج",26.21528,50.56417,,,,,,
muharraq_island.txt,Arād,Trucial States,12000,290316,"<?xml version=""1.0"" encoding=""UTF-8"" standalone=""no""?>
<geoname>
    <toponymName>‘Arād</toponymName>
    <name>Arad</name>
    <lat>26.25611</lat>
    <lng>50.63222</lng>
    <geonameId>290316</geonameId>
    <countryCode>BH</countryCode>
    <countryName>Bahrain</countryName>
    <fcl>P</fcl>
    <fcode>PPL</fcode>
    <fclName>city, village,...</fclName>
    <fcodeName>populated place</fcodeName>
    <population>0</population>
    <adminCode1 ISO3166-2=""15"">15</adminCode1>
    <adminName1>Muharraq</adminName1>
    <asciiName>`Arad</asciiName>
    <alternateNames>Sar,Sār,`Arad,عَرَاد,‘Arād</alternateNames>
    <elevation/>
    <srtm3>7</srtm3>
    <astergdem>9</astergdem>
    <continentCode>AS</continentCode>
    <adminCode2/>
    <adminName2/>
    <alternateName isPreferredName=""true"" lang=""en"">Arad</alternateName>
    <alternateName>‘Arād</alternateName>
    <alternateName lang=""link"">https://en.wikipedia.org/wiki/Arad,_Bahrain</alternateName>
    <alternateName>Sār</alternateName>
    <alternateName lang=""ar"">عَرَاد</alternateName>
    <timezone dstOffset=""3.0"" gmtOffset=""3.0"">Asia/Bahrain</timezone>
    <bbox>
        <west>50.62219</west>
        <north>26.2651</north>
        <east>50.64225</east>
        <south>26.24712</south>
        <accuracyLevel>0</accuracyLevel>
    </bbox>
</geoname>
","Sar,Sār,`Arad,عَرَاد,‘Arād",26.25611,50.63222,,,,,,
bahrain_island.txt,Hajar,Trucial States,12000,290360,"<?xml version=""1.0"" encoding=""UTF-8"" standalone=""no""?>
<geoname>
    <toponymName>Al Ḩajar</toponymName>
    <name>Al Ḩajar</name>
    <lat>26.21111</lat>
    <lng>50.51389</lng>
    <geonameId>290360</geonameId>
    <countryCode>BH</countryCode>
    <countryName>Bahrain</countryName>
    <fcl>P</fcl>
    <fcode>PPL</fcode>
    <fclName>city, village,...</fclName>
    <fcodeName>populated place</fcodeName>
    <population>0</population>
    <adminCode1 ISO3166-2=""17"">19</adminCode1>
    <adminName1>Northern Governorate</adminName1>
    <asciiName>Al Hajar</asciiName>
    <alternateNames>Al Hajar,Al Ḩajar,Hajar,aalhajar,اَلْحَجَر</alternateNames>
    <elevation/>
    <srtm3>8</srtm3>
    <astergdem>14</astergdem>
    <continentCode>AS</continentCode>
    <adminCode2/>
    <adminName2/>
    <alternateName>Al Ḩajar</alternateName>
    <alternateName lang=""unlc"">BHALA</alternateName>
    <alternateName>Hajar</alternateName>
    <alternateName lang=""ar"">اَلْحَجَر</alternateName>
    <timezone dstOffset=""3.0"" gmtOffset=""3.0"">Asia/Bahrain</timezone>
    <bbox>
        <west>50.50386</west>
        <north>26.2201</north>
        <east>50.52391</east>
        <south>26.20212</south>
        <accuracyLevel>0</accuracyLevel>
    </bbox>
</geoname>
","Al Hajar,Al Ḩajar,Hajar,aalhajar,اَلْحَجَر",26.21111,50.51389,,,,,,
fara_wadi.txt,Mizāhīt,Oman,12000,287253,"<?xml version=""1.0"" encoding=""UTF-8"" standalone=""no""?>
<geoname>
    <toponymName>Al Mazāḩīţ</toponymName>
    <name>Al Mazāḩīţ</name>
    <lat>23.46527</lat>
    <lng>57.45082</lng>
    <geonameId>287253</geonameId>
    <countryCode>OM</countryCode>
    <countryName>Oman</countryName>
    <fcl>P</fcl>
    <fcode>PPL</fcode>
    <fclName>city, village,...</fclName>
    <fcodeName>populated place</fcodeName>
    <population>0</population>
    <adminCode1 ISO3166-2=""BJ"">02</adminCode1>
    <adminName1>Al Batinah South</adminName1>
    <asciiName>Al Mazahit</asciiName>
    <alternateNames>Al Mazahit,Al Mazāḥīṭ,Al Mazāḩīţ,Mazahit,Mazāḩīţ,almzahyt,المزاحيط</alternateNames>
    <elevation/>
    <srtm3>271</srtm3>
    <astergdem>283</astergdem>
    <continentCode>AS</continentCode>
    <adminCode2/>
    <adminName2/>
    <alternateName>Al Mazāḩīţ</alternateName>
    <alternateName>Al Mazāḥīṭ</alternateName>
    <alternateName>Mazāḩīţ</alternateName>
    <alternateName lang=""ar"">المزاحيط</alternateName>
    <timezone dstOffset=""4.0"" gmtOffset=""4.0"">Asia/Muscat</timezone>
    <bbox>
        <west>57.44102</west>
        <north>23.47426</north>
        <east>57.46063</east>
        <south>23.45628</south>
        <accuracyLevel>0</accuracyLevel>
    </bbox>
</geoname>
","Al Mazahit,Al Mazāḥīṭ,Al Mazāḩīţ,Mazahit,Mazāḩīţ,almzahyt,المزاحيط",23.46527,57.45082,,,,,,
